NAME,TYPE,DESCRIPTION,PATH,HEIGHT,.MANF,.MANF_P#,.PARAM,.PARAM2,.VALUE,https://github.com/chilaboard/Altium-Library/raw/refs/heads/main/
PCA9534_SOP16W,SCHLIB,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,PCA9534DW,"8CH, 5V TOL, 400KHz, -40~85oC",2.3~5.5VCC,PCA9534,7/15/2024 8:38:38 AM
TCA9555_QFN24,SCHLIB,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,TCA9555RTW,"16CH, 5V TOL, 400KHz, -40~85oC",1.65~5.5VCC,TCA9555,7/15/2024 8:38:38 AM
TCA9535_QFN24,SCHLIB,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,TCA9535RTW,"16CH, 5V TOL, 400KHz, -40~85oC",1.65~5.5VCC,TCA9535,7/15/2024 8:38:38 AM
PCF8574_DIP16,SCHLIB,"IC, I2C IO Expander, 8CH, 100KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,PCF8574N,"8CH, 100KHz, -40~85oC",2.5~6.0VCC,PCF8574,7/15/2024 8:38:38 AM
PCA9555_QFN24,SCHLIB,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,PCA9555RGE,"16CH, 5V TOL, 400KHz, -40~85oC",2.3~5.5VCC,PCA9555,7/15/2024 8:38:38 AM
PCA9539_QFN24,SCHLIB,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,PCA9539RGE,"16CH, 5V TOL, 400KHz, -40~85oC",2.3~5.5VCC,PCA9539,7/15/2024 8:38:38 AM
PCA9536_SSOP8,SCHLIB,"IC, I2C IO Expander, 4CH, 5V TOL, 400KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,PCA9536DGK,"4CH, 5V TOL, 400KHz, -40~85oC",2.3~5.5VCC,PCA9536,7/15/2024 8:38:38 AM
PCA9535_QFN24,SCHLIB,"I/O EXPANDER, I2C 16B 24HVQFN",AltiumSCHLIB/i2c_io_expander.SchLib,,NXP Semiconductors,"PCA9535BS,118",400kHz,2.3 V ~ 5.5 V,PCA9535,7/15/2024 8:38:38 AM
PCA9536_BGA8,SCHLIB,"IC, I2C IO Expander, 4CH, 5V TOL, 400KHz",AltiumSCHLIB/i2c_io_expander.SchLib,,Texas Instruments,PCA9536YZP,"4CH, 5V TOL, 400KHz, -40~85oC",2.3~5.5VCC,PCA9536,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_40ZIF,SCHLIB,"SOCKET, ZIF, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP40ZIF,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_20ZIF,SCHLIB,"SOCKET, ZIF, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP20ZIF,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_16ZIF,SCHLIB,"SOCKET, ZIF, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP16ZIF,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_64TW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP64TW,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_48DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP48DW,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_40DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP40DW,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_32DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP32DW,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_28DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP28DW,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_24DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP24DW,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_40ZIF,SCHLIB,"SOCKET, ZIF, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP40ZIF,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_20ZIF,SCHLIB,"SOCKET, ZIF, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP20ZIF,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_16ZIF,SCHLIB,"SOCKET, ZIF, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP16ZIF,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_28,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP28,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_24,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP24,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_22,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP22,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_20,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP20,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_18,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP18,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_16,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP16,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_14,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP14,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_64TW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP64TW,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_48DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP48DW,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_40DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP40DW,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_32DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP32DW,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_28DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP28DW,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_24DW,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP24DW,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_8,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP8,7/15/2024 8:38:38 AM
SOCKETSMD_IC_DIP_6,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP6,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_28,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP28,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_24,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP24,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_22,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP22,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_20,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP20,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_18,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP18,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_16,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP16,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_14,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP14,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_8,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP8,7/15/2024 8:38:38 AM
SOCKET_IC_DIP_6,SCHLIB,"SOCKET, IC DIP,",AltiumSCHLIB/ic_dip_socket.SchLib,,-,-,-,-,SOCKET_DIP6,7/15/2024 8:38:38 AM
SC18IS602_TSSOP16,SCHLIB,"IC, Interface bridge, I2C to SPI",AltiumSCHLIB/ic_interfaces_bridge.SchLib,,NXP,SC18IS602BIPW,"1.8Mbps SPI, 400Kbps I2C, -40~85oC","2.4~3.6V, 5V io tolerant",SC18IS602,7/15/2024 8:38:38 AM
SC18IS600_TSSOP16,SCHLIB,"IC, Interface bridge, SPI to I2C",AltiumSCHLIB/ic_interfaces_bridge.SchLib,,NXP,SC18IS600IPW,"1.2Mbps SPI, 400Kbps I2C, -40~85oC","2.4~3.6V, 5V io tolerant",SC18IS600,7/15/2024 8:38:38 AM
SC18IS600_QFN24,SCHLIB,"IC, Interface bridge, SPI to I2C",AltiumSCHLIB/ic_interfaces_bridge.SchLib,,NXP,SC18IS600IBS,"1.2Mbps SPI, 400Kbps I2C, -40~85oC","2.4~3.6V, 5V io tolerant",SC18IS600,7/15/2024 8:38:38 AM
CP2120_QFN20,SCHLIB,"IC, Interface bridge, SPI to I2C",AltiumSCHLIB/ic_interfaces_bridge.SchLib,,Silicon Labs,CP2120-GM,"6.4mA, 1Mbps, -55~125oC","2.7~3.6V, 5V io tolerant",CP2120,7/15/2024 8:38:38 AM
TLC556C_SOP16,SCHLIB,"555 Timer, DUAL",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,TLC556CD,"100mA sink, 10mA source, 180µA","2~15V, 2100kHz, 0~70oC",TLC556,7/15/2024 8:38:38 AM
TLC555Q_SOP8,SCHLIB,"555 Timer, CMOS",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,TLC555QD,"100mA sink, 10mA source, 180µA","2~15V, 2100kHz, -40~125oC",TLC555,7/15/2024 8:38:38 AM
TLC555I_SOP8,SCHLIB,"555 Timer, CMOS",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,TLC555ID,"100mA sink, 10mA source, 180µA","2~15V, 2100kHz, -40~85oC",TLC555,7/15/2024 8:38:38 AM
TLC555I_DIP8,SCHLIB,"555 Timer, CMOS",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,TLC555IP,"100mA sink, 10mA source, 180µA","2~15V, 2100kHz, -40~85oC",TLC555,7/15/2024 8:38:38 AM
TLC555C_SOP8,SCHLIB,"555 Timer, CMOS",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,"TLC555CDG4, TLC555CDR","100mA sink, 10mA source, 180µA","2~15V, 2100kHz, 0~70oC",TLC555,7/15/2024 8:38:38 AM
TLC555C_DIP8,SCHLIB,"555 Timer, CMOS",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,TLC555CP,"100mA sink, 10mA source, 180µA","2~15V, 2100kHz, 0~70oC",TLC555,7/15/2024 8:38:38 AM
LM555_VSSOP8,SCHLIB,"555 Timer, VSSOP-8",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,LMC555CMM,200mA output,4.5~16V,LM555,7/15/2024 8:38:38 AM
LM555_DSBGA8,SCHLIB,"555 Timer, DSBGA-8",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,LMC555CTP,"200mA output, -40~85°C",4.5~16V,LM555,7/15/2024 8:38:38 AM
ICM7555_SOP8,SCHLIB,"555 Timer, CMOS",AltiumSCHLIB/ic_timer_555.SchLib,,"NXP, INTERSIL, MAXIM","ICM7555CD/01,118, ICM7555CBAZ-T, ICM7555ESA+, ICM7555ISA+, ICM7555CBAZ, ICM7555IBAZ","500kHz, 180µA",2~18v,ICM7555,7/15/2024 8:38:38 AM
ICM7555_DIP8,SCHLIB,"555 Timer, CMOS",AltiumSCHLIB/ic_timer_555.SchLib,,"NXP, Intersil, MAXIM","ICM7555CD/01,118, ICM7555IPAZ, ICM7555IPA+","500kHz, 180µA",2~18v,ICM7555,7/15/2024 8:38:38 AM
NJM555_DIP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,NJR,NJM555D,"200mA output, -40~85oC",4.5~16V,NJM555,7/15/2024 8:38:38 AM
LM556_SOP16,SCHLIB,"555 Timer, DUAL",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,LM556CMX,200mA output,4.5~16V,LM556,7/15/2024 8:38:38 AM
LM556_DIP16,SCHLIB,"555 Timer, DUAL",AltiumSCHLIB/ic_timer_555.SchLib,,,LM556CJ,200mA output,4.5~16V,LM556,7/15/2024 8:38:38 AM
LM555I_SOP8,SCHLIB,"555 Timer,",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,LMC555IMX,"200mA output, -40~85oC",4.5~16V,LM555,7/15/2024 8:38:38 AM
LM555C_SOP8,SCHLIB,"555 Timer,",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,"LM555CMX, LMC555CM","200mA output, 0~70oC",4.5~16V,LM555,7/15/2024 8:38:38 AM
SE555_SOP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,SE555D,"200mA output, -55~125oC",4.5~16V,SE555,7/15/2024 8:38:38 AM
SE555_DIP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,SE555P,"200mA output, -55~125oC",4.5~16V,SE555,7/15/2024 8:38:38 AM
SA555_DIP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,SA555P,"200mA output, -40~85oC",4.5~16V,SA555,7/15/2024 8:38:38 AM
NE555_SOP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,"NE555DR,","200mA output, 0~70oC",4.5~16V,NE555,7/15/2024 8:38:38 AM
NE555_DIP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,"NE555P, NE555PE4","200mA output, 0~70oC",4.5~16V,NE555,7/15/2024 8:38:38 AM
NA555_SOP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,NA555DR,"200mA output, -40~105oC",4.5~16V,NA555,7/15/2024 8:38:38 AM
NA555_DIP8,SCHLIB,"555 Timer, General-Purpose Single Bipolar Timer",AltiumSCHLIB/ic_timer_555.SchLib,,Texas Instruments,NA555P,"200mA output, -40~105oC",4.5~16V,NA555,7/15/2024 8:38:38 AM
LM555_DIP8,SCHLIB,"555 Timer,",AltiumSCHLIB/ic_timer_555.SchLib,,"Fairchild, Texas Instruments",LM555CN,200mA output,4.5~16V,LM555,7/15/2024 8:38:38 AM
IND_SMD_6.8uH_1.6A_1008,SCHLIB,"INDUCTOR, 6.8uH, 1.6A, 440mOhm, 1008",AltiumSCHLIB/inductor_power.SchLib,,TDK,VLS252012HBU-6R8M,1.6A (Isat),"440mOhm, -40~105oC",6.8uH,7/15/2024 8:38:38 AM
